"variable","row","col","stdres"
"age_year_3groups","untypeable","1 and below",-1.31730915079222
"age_year_3groups","VT","1-2",-1.42322393047467
"age_year_3groups","NVT","1-2",0.671790179409284
"age_year_3groups","untypeable","1-2",0.975004770673315
"age_year_3groups","VT","3-5",-0.575586678511478
"age_year_3groups","NVT","3-5",0.528005685409793
"age_year_3groups","untypeable","3-5",-0.00639891581425082
"breastFeed_compiled","VT","currently breastfeed",-0.785252517484021
"breastFeed_compiled","NVT","currently breastfeed",0.371353378377364
"breastFeed_compiled","untypeable","currently breastfeed",0.536859187586439
"breastFeed_compiled","VT","ever breastfeed",0.00587172104252256
"breastFeed_compiled","NVT","ever breastfeed",0.301300667508731
"breastFeed_compiled","untypeable","ever breastfeed",-0.4793952707442
"breastFeed_compiled","VT","never breastfeed",2.19859680512242
"breastFeed_compiled","NVT","never breastfeed",-1.8942080518377
"breastFeed_compiled","untypeable","never breastfeed",-0.167289574178857
"house_roof_regroup","VT","asbes",-0.357517844559542
"house_roof_regroup","NVT","asbes",0.479354885627506
"house_roof_regroup","untypeable","asbes",-0.240652935879853
"house_roof_regroup","VT","genteng",0.00721415997706469
"house_roof_regroup","NVT","genteng",-0.862087532551277
"house_roof_regroup","untypeable","genteng",1.33748278009729
"house_roof_regroup","VT","others",-1.03013777529233
"house_roof_regroup","NVT","others",-1.0868282961742
"house_roof_regroup","untypeable","others",3.16498658873428
"house_roof_regroup","VT","seng",0.18149213925531
"house_roof_regroup","NVT","seng",0.446035790174219
"house_roof_regroup","untypeable","seng",-0.955575873219919
"house_roof_regroup","VT","spandek",0.263730298497076
